id,priority_score,source,source_id,doi,title,authors,year,publication_date,url,pdf_url,is_open_access,cited_by_count,venue,concepts,topic_id,topic_label,track_ids,problem_ids,query,abstract
1e649eb70f24ecc2,7,OpenAlex,https://openalex.org/W3153063994,10.3390/s21082756,A Synergic Integration of AIS Data and SAR Imagery to Monitor Fisheries and Detect Suspicious Activities,"[""Alessandro Galdelli"", ""Adriano Mancini"", ""Carmen Ferrà"", ""Anna Nora Tassetti""]",2021,2021-04-13,https://doi.org/10.3390/s21082756,https://www.mdpi.com/1424-8220/21/8/2756/pdf?version=1618395444,True,54,Sensors,"[""Computer science"", ""Synthetic aperture radar"", ""Automatic Identification System"", ""Remote sensing"", ""Identification (biology)"", ""Scale (ratio)"", ""Fishing"", ""Point (geometry)""]",T4_maritime_anomaly_ais,AIS 기반 해상 이상탐지 / 회색지대 조기경보,"[""T4""]","[""T4-001"", ""T4-002""]",AIS anomaly detection maritime domain awareness dark vessel,"Maritime traffic and fishing activities have accelerated considerably over the last decade, with a consequent impact on the environment and marine resources. Meanwhile, a growing number of ship-reporting technologies and remote-sensing systems are generating an overwhelming amount of spatio-temporal and geographically distributed data related to large-scale vessels and their movements. Individual technologies have distinct limitations but, when combined, can provide a better view of what is happening at sea, lead to effectively monitor fishing activities, and help tackle the investigations of suspicious behaviors in close proximity of managed areas. The paper integrates non-cooperative Synthetic Aperture Radar (SAR) Sentinel-1 images and cooperative Automatic Identification System (AIS) data, by proposing two types of associations: (i) point-to-point and (ii) point-to-line. They allow the fusion of ship positions and highlight ""suspicious"" AIS data gaps in close proximity of managed areas that can be further investigated only once the vessel-and the gear it adopts-is known. This is addressed by a machine-learning approach based on the Fast Fourier Transform that classifies single sea trips. The approach is tested on a case study in the central Adriatic Sea, automatically reporting AIS-SAR associations and seeking ships that are not broadcasting their positions (intentionally or not). Results allow the discrimination of collaborative and non-collaborative ships, playing a key role in detecting potential suspect behaviors especially in close proximity of managed areas."
f0065f885bf84a2d,7,OpenAlex,https://openalex.org/W4389352644,10.1109/access.2023.3339631,Autonomous Advanced Aerial Mobility—An End-to-End Autonomy Framework for UAVs and Beyond,"[""Sakshi Mishra"", ""Praveen Palanisamy""]",2023,2023-01-01,https://doi.org/10.1109/access.2023.3339631,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10343091.pdf,True,35,IEEE Access,"[""Computer science"", ""Certification"", ""Systems engineering"", ""Autonomy"", ""Drone"", ""Operationalization"", ""Scalability"", ""Aviation""]",T2_air_isr_fusion,공중 ISR 다중소스 융합,"[""T2""]","[""T2-002""]",multi source ISR fusion aircraft satellite weather OSINT,"Developing aerial robots that can both safely navigate and execute assigned mission without any human intervention – i.e., fully autonomous aerial mobility of passengers and goods – is the larger vision that guides the research, design, and development efforts in the aerial autonomy space. However, it is highly challenging to concurrently operationalize all types of aerial vehicles that are operating fully autonomously sharing the airspace. Full autonomy of the aerial transportation sector includes several aspects, such as design of the technology that powers the vehicles, operations of multi-agent fleets, and process of certification that meets stringent safety requirements of aviation sector. Thereby, Autonomous Advanced Aerial Mobility is still a vague term and its consequences for researchers and professionals are ambiguous. To address this gap, we present a comprehensive perspective on the emerging field of autonomous advanced aerial mobility, which involves the use of unmanned aerial vehicles (UAVs) and electric vertical takeoff and landing (eVTOL) aircraft for various applications, such as urban air mobility, package delivery, and surveillance. The article proposes a scalable and extensible autonomy framework consisting of four main blocks: sensing, perception, planning, and controls. Furthermore, the article discusses the challenges and opportunities in multi-agent fleet operations and management, as well as the testing, validation, and certification aspects of autonomous aerial systems. Finally, the article explores the potential of monolithic models for aerial autonomy and analyzes their advantages and limitations. The perspective aims to provide a holistic picture of the autonomous advanced aerial mobility field and its future directions."
d221dae64d570e06,7,OpenAlex,https://openalex.org/W4410823183,10.3390/bdcc9060147,The Importance of AI Data Governance in Large Language Models,"[""Saurabh Pahune"", ""Zahid Akhtar"", ""Venkatesh Mandapati"", ""Kamran Siddique""]",2025,2025-05-28,https://doi.org/10.3390/bdcc9060147,https://www.mdpi.com/2504-2289/9/6/147/pdf?version=1748433182,True,26,Big Data and Cognitive Computing,"[""Computer science"", ""Corporate governance"", ""Natural language processing"", ""Artificial intelligence"", ""Linguistics"", ""Data science"", ""Business"", ""Philosophy""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",OSINT intelligence analysis knowledge graph provenance citation LLM,"AI data governance is a crucial framework for ensuring that data are utilized in the lifecycle of large language model (LLM) activity, from the development process to the end-to-end testing process, model validation, secure deployment, and operations. This requires the data to be managed responsibly, confidentially, securely, and ethically. The main objective of data governance is to implement a robust and intelligent data governance framework for LLMs, which tends to impact data quality management, the fine-tuning of model performance, biases, data privacy laws, security protocols, ethical AI practices, and regulatory compliance processes in LLMs. Effective data governance steps are important for minimizing data breach activity, enhancing data security, ensuring compliance and regulations, mitigating bias, and establishing clear policies and guidelines. This paper covers the foundation of AI data governance, key components, types of data governance, best practices, case studies, challenges, and future directions of data governance in LLMs. Additionally, we conduct a comprehensive detailed analysis of data governance and how efficient the integration of AI data governance must be for LLMs to gain a trustable approach for the end user. Finally, we provide deeper insights into the comprehensive exploration of the relevance of the data governance framework to the current landscape of LLMs in the healthcare, pharmaceutical, finance, supply chain management, and cybersecurity sectors and address the essential roles to take advantage of the approach of data governance frameworks and their effectiveness and limitations."
a0ba7059fca74e73,7,OpenAlex,https://openalex.org/W4382603213,10.1145/3600160.3605047,Malware Finances and Operations: a Data-Driven Study of the Value Chain for Infections and Compromised Access,"[""Juha Nurmi"", ""Mikko Niemelä"", ""Billy Bob Brumley""]",2023,2023-08-09,https://doi.org/10.1145/3600160.3605047,https://dl.acm.org/doi/pdf/10.1145/3600160.3605047,True,9,,"[""Malware"", ""Value (mathematics)"", ""Computer security"", ""Value chain"", ""Publication"", ""Computer science"", ""Chain (unit)"", ""Business""]",T2_cyber_threat_intelligence,사이버 위협 인텔리전스 / 지식그래프 / 엔티티 해소,"[""T2""]","[""T2-003"", ""T2-004""]",dark web threat intelligence credential exposure infostealer,"We investigate the criminal market dynamics of infostealer malware and publish three evidence datasets on malware infections and trade. We justify the value chain between illicit enterprises using the datasets, compare the prices and added value, and use the value chain to identify the most effective countermeasures."
137570490884f922,7,OpenAlex,https://openalex.org/W4380488870,10.21622/marlog.2023.12.663,Use of the geospatial technologies and its implications in the maritime transport and logistics,"[""Cezar Scarlat"", ""Alexandra Ioanid"", ""Nistor Andrei""]",2023,2023-06-13,https://doi.org/10.21622/marlog.2023.12.663,http://apc.aast.edu/ojs/index.php/MARLOG/article/download/MARLOG.2023.12.663/pdf_26,True,6,The International Maritime Transport and Logistic Journal,"[""Geospatial analysis"", ""Situation awareness"", ""Process (computing)"", ""Computer science"", ""Geographic information system"", ""Shipyard"", ""Port (circuit theory)"", ""Systems engineering""]",T4_maritime_sensor_fusion,해상 센서퓨전 / 무인 감시 자산,"[""T4""]","[""T4-001"", ""T4-003""]",maritime surveillance sensor fusion EO IR radar sonar unmanned surface vehicle,"All the shipping industry and also ship building (shipyards) are under a complex process of digital transformation (DT), and so are the maritime ports as part of this logistic chain of significant importance. This paper aims to review the successive information technology (IT)-based generations that impacted the maritime transport and logistics (computer-based optimization of transport routes; use of intelligent sensors and IoT; position monitoring by using geospatial technologies and databases; intelligence-based decisions), to identify their main features, and to propose an autonomous vessel-port management system that can be implemented in the future. The role of the geographic information system (GIS) is emphasized – as GIS-based electronic route optimization that allows ships to follow new paths and deliver goods in the most economical and efficient way; GIS-based location precision with the use of on board and ashore GIS-based sensors (electro-optics, remote sensing, LiDAR). The shipping digitalisation process is heading towards a totally autonomous and at the same time safe and reliable ship. Complete autonomy could be reached by adjoining artificial-intelligence controlled systems designed to navigate and operate the ship and that are equipped with sensing and analysis tools, situational awareness, planning, and control capabilities. The Vessel Traffic System (VTS) of the future needs innovative technologies and methodologies to be developed. The desired systems will automatically collect and process data with high precision, will provide input to decision-making systems, and suggest evasive maneuver; to deal with hazards and systems failure without human intervention onboard. The use of new technologies comes with new types of risks specific to maritime transportation and seaports (spoofing, data manipulation, cyber-attacks etc.) The implications of the findings are important for all stakeholders involved in maritime transport and associated logistics (seaports)."
1eca8da6942c1101,7,OpenAlex,https://openalex.org/W4409435882,10.3390/network5020010,A Survey of Quality-of-Service and Quality-of-Experience Provisioning in Information-Centric Networks,"[""Mohammad Nazmus Sadat"", ""Rui Dai""]",2025,2025-04-14,https://doi.org/10.3390/network5020010,https://www.mdpi.com/2673-8732/5/2/10/pdf?version=1744618567,True,3,Network,"[""Provisioning"", ""Quality (philosophy)"", ""Service quality"", ""Business"", ""Service (business)"", ""Process management"", ""Computer science"", ""Knowledge management""]",T1_radio_silent_iff,무선침묵 IFF / 저방출 피아식별,"[""T1""]","[""T1-006""]",identification friend or foe UAV cryptographic challenge response replay attack,"Information-centric networking (ICN) is a promising approach to address the limitations of current host-centric IP-based networking. ICN models feature ubiquitous in-network caching to provide faster and more reliable content delivery, name-based routing to provide better scalability, and self-certifying contents to ensure better security. Due to the differences in the core architecture of ICN compared to existing IP-based networks, it requires special considerations to provide quality-of-service (QoS) or quality-of-experience (QoE) support for applications based on ICNs. This paper discusses the latest advances in QoS and QoE research for ICNs. First, an overview of ICN architectures is given, followed by a summary of different factors that influence QoS and QoE. Approaches for improving QoS and QoE in ICNs are then discussed in five main categories: in-network caching, name resolution and routing, transmission and flow control, software-defined networking, and media-streaming-based strategies. Finally, open research questions for providing QoS and QoE support in ICNs are outlined for future research."
3dc553aa7aca9692,7,OpenAlex,https://openalex.org/W4408351442,10.36227/techrxiv.174181637.73215309/v1,"A Survey on Detection, Classification, and Tracking of UAVs using Radar and Communications Systems","[""Wahab Khawaja"", ""Martins Ezuma"", ""Vasilii Semkin"", ""Fatih Erden"", ""İsmail Güvenç""]",2025,2025-03-12,https://doi.org/10.36227/techrxiv.174181637.73215309/v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.174181637.73215309,True,3,,"[""Radar"", ""Computer science"", ""Tracking (education)"", ""Radar tracker"", ""Radar systems"", ""Remote sensing"", ""Real-time computing"", ""Radar detection""]",T4_maritime_sensor_fusion,해상 센서퓨전 / 무인 감시 자산,"[""T4""]","[""T4-001"", ""T4-003""]",maritime surveillance sensor fusion EO IR radar sonar unmanned surface vehicle,"The use of unmanned aerial vehicles (UAVs) for a variety of commercial, civilian, and defense applications has increased many folds in recent years. While UAVs are expected to transform future air operations, there are instances where they can be used for malicious purposes. In this context, the detection, classification, and tracking (DCT) of UAVs (DCT-U) for safety and surveillance of national air space is a challenging task when compared to DCT of manned aerial vehicles. In this survey, we discuss the threats and challenges from malicious UAVs and we subsequently study three radio frequency (RF)-based systems for DCT-U. These RF-based systems include radars, communication systems, and RF analyzers. Radar systems are further divided into conventional and modern radar systems, while communication systems can be used for joint communications and sensing (JC&amp;S) in active mode and act as a source of illumination to passive radars for DCT-U. The limitations of the three RF-based systems are also provided. The survey briefly discusses non-RF systems for DCT-U and their limitations. Future directions based on the lessons learned are provided at the end of the survey."
0150a9cf8380111c,7,OpenAlex,https://openalex.org/W4411058313,10.36227/techrxiv.174913612.20443736/v1,"A Review of TRiSM Frameworks in Artificial Intelligence Systems: Fundamentals, Taxonomy, Use Cases, Key Challenges and Future Directions","[""Partha Pratim Ray""]",2025,2025-06-05,https://doi.org/10.36227/techrxiv.174913612.20443736/v1,https://www.techrxiv.org/doi/pdf/10.36227/techrxiv.174913612.20443736/v1,True,2,,"[""Key (lock)"", ""Taxonomy (biology)"", ""Computer science"", ""Management science"", ""Data science"", ""Artificial intelligence"", ""Engineering"", ""Ecology""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",OSINT intelligence analysis knowledge graph provenance citation LLM,"The rapid expansion of generative AI-particularly large language models (LLMs)-into mission-critical domains has underscored the urgent need for unified frameworks that embed trust, risk and security management (TRiSM) throughout the AI lifecycle. In this work, we present a comprehensive review and synthesis of AI TRiSM, uniting five foundational pillars: explainability with real-time drift monitoring, ModelOps governance, application-level security, data protection and privacy, and adversarial resilience. We introduce three aligned taxonomies for trust dimensions (e.g. fairness, transparency, accountability, inclusiveness, ethical alignment), risk categories (e.g. model, data, legal, operational, societal, cognitive, emergent, third-party) and security controls (e.g. access management, infrastructure hardening, runtime enforcement, privacy-enhancing techniques). Building on these, we develop a detailed toxicity taxonomy for generative AI-covering hate, violence, self-harm, misinformation, bias, jailbreak attacks, multimodal harms, and more-each mapped to specific TRiSM safeguards. Through cross-domain case studies in finance, healthcare, autonomous vehicles, public sector, cybersecurity, and beyond, we illustrate practical integration patterns and governance workflows. We also identify key adoption challenges-fragmented tooling, late-stage governance, scalability constraints, evolving threats and regulations-and chart a forward-looking roadmap toward adaptive, AI-driven policy engines, causal explainability, privacy-by-design pipelines, continuous real-time assurance, federated governance, quantumsafe architectures, and sustainable ""green AI"" practices. This article aims to guide researchers and practitioners in designing, evaluating and scaling resilient, ethical, and compliant AI systems at enterprise scale."
b96a91ceb3b4be64,7,arXiv,2511.00884v1,,A Meta-Cognitive Swarm Intelligence Framework for Resilient UAV Navigation in GPS-Denied and Cluttered Environments,"[""Mathias Mankoe"", ""Fuqiang Lu"", ""Hualing Bi"", ""Abdulsalam Sibidoo Mubashiru""]",2025,2025-11-02,http://arxiv.org/abs/2511.00884v1,https://arxiv.org/pdf/2511.00884v1,True,0,arXiv,"[""cs.CE""]",T1_terrain_aware_autonomy,지형 인지형 자율성 / Terrain-aware autonomy,"[""T1""]","[""T1-002""]",terrain aware UAV path planning GPS denied environment,"Autonomous navigation of UAV swarms in perceptually-degraded environments, where GPS is unavailable and terrain is densely cluttered, presents a critical bottleneck for real-world deployment. Existing optimization-based planners lack the resilience to avoid catastrophic convergence to local optima under such uncertainty. Inspired by principles of computational meta-cognition, this paper introduces a novel swarm intelligence framework that enables a fleet of UAVs to autonomously sense, adapt, and recover from planning failures in real-time. At its core is the Self-Learning Slime Mould Algorithm (SLSMA), which integrates three meta-cognitive layers: a situation-aware search strategy that dynamically selects between exploration and exploitation based on perceived search stagnation; a collective memory mechanism that allows the swarm to learn from and avoid previously failed trajectories; and an adaptive recovery behavior that triggers global re-exploration upon entrapment. We formulate the multi-UAV trajectory problem as a resilient planning challenge, with a cost function that penalizes not only path length and collisions but also navigational uncertainty and proximity to failure states. Extensive simulations in synthetically complex 3D worlds and against the CEC 2017 benchmark suite demonstrate the framework's superior performance. The SLSMA does not merely optimize paths; it generates resilient trajectories, demonstrating a 99.5% mission success rate and significantly outperforming state-of-the-art metaheuristics in recovery speed and solution reliability. This work provides a foundational step towards truly autonomous swarms capable of persistent operation in denied and dynamic environments."
04b62c9f0c2bcfba,7,arXiv,2603.25152v3,,"OMD-GraphRAG: Enhancing GraphRAG with Ontology-Guided Extraction, Multi-Dimensional Clustering and Dual-Channel Fusion","[""Jie Wang"", ""Honghua Huang"", ""Xi Ge"", ""Jianhui Su"", ""Wen Liu"", ""Shiguo Lian""]",2026,2026-03-26,http://arxiv.org/abs/2603.25152v3,https://arxiv.org/pdf/2603.25152v3,True,0,arXiv,"[""cs.AI"", ""cs.IR""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",open source intelligence multi source fusion knowledge graph large language model,"Retrieval-Augmented Generation (RAG) systems face significant challenges in complex reasoning, multi-hop queries, and domain-specific QA. While existing GraphRAG frameworks have made progress in structural knowledge organization, they still have limitations in knowledge extraction precision, community report integrity, and retrieval performance. This paper proposes OMD-GraphRAG, an enhanced framework built upon open-source GraphRAG. The framework introduces three core innovations: (1) Ontology-Guided Knowledge Extraction that uses predefined Schema to guide LLMs in accurately identifying domain-specific entities and relations; (2) Multi-Dimensional Community Clustering Strategy that improves community completeness through alignment completion, attribute-based clustering, and multi-hop relationship clustering; (3) Dual-Channel Graph Retrieval Fusion that balances QA accuracy and performance through hybrid graph and community retrieval. Evaluation results on MultiHop-RAG benchmark show that OMD-GraphRAG outperforms mainstream open source solutions (e.g., LightRAG) in comprehensive F1 scores, particularly in inference and temporal queries."
38bd6d315cd46899,7,arXiv,2502.08658v2,10.1016/j.inffus.2025.103622,Knowledge-data fusion dominated vehicle platoon dynamics modeling and analysis: A physics-encoded deep learning approach,"[""Hao Lyu"", ""Yanyong Guo"", ""Pan Liu"", ""Shuo Feng"", ""Weilin Ren"", ""Quansheng Yue""]",2025,2025-02-09,http://arxiv.org/abs/2502.08658v2,https://arxiv.org/pdf/2502.08658v2,True,0,arXiv,"[""cs.RO"", ""cs.AI""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",open source intelligence multi source fusion knowledge graph large language model,"Recently, artificial intelligence (AI)-enabled nonlinear vehicle platoon dynamics modeling plays a crucial role in predicting and optimizing the interactions between vehicles. Existing efforts lack the extraction and capture of vehicle behavior interaction features at the platoon scale. More importantly, maintaining high modeling accuracy without losing physical analyzability remains to be solved. To this end, this paper proposes a novel physics-encoded deep learning network, named PeMTFLN, to model the nonlinear vehicle platoon dynamics. Specifically, an analyzable parameters encoded computational graph (APeCG) is designed to guide the platoon to respond to the driving behavior of the lead vehicle while ensuring local stability. Besides, a multi-scale trajectory feature learning network (MTFLN) is constructed to capture platoon following patterns and infer the physical parameters required for APeCG from trajectory data. The human-driven vehicle trajectory datasets (HIGHSIM) were used to train the proposed PeMTFLN. The trajectories prediction experiments show that PeMTFLN exhibits superior compared to the baseline models in terms of predictive accuracy in speed and gap. The stability analysis result shows that the physical parameters in APeCG is able to reproduce the platoon stability in real-world condition. In simulation experiments, PeMTFLN performs low inference error in platoon trajectories generation. Moreover, PeMTFLN also accurately reproduces ground-truth safety statistics. The code of proposed PeMTFLN is open source."
98d1780d9b755e45,7,arXiv,2510.08959v1,,DualResearch: Entropy-Gated Dual-Graph Retrieval for Answer Reconstruction,"[""Jinxin Shi"", ""Zongsheng Cao"", ""Runmin Ma"", ""Yusong Hu"", ""Jie Zhou"", ""Xin Li"", ""Lei Bai"", ""Liang He""]",2025,2025-10-10,http://arxiv.org/abs/2510.08959v1,https://arxiv.org/pdf/2510.08959v1,True,0,arXiv,"[""cs.AI""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",open source intelligence multi source fusion knowledge graph large language model,"The deep-research framework orchestrates external tools to perform complex, multi-step scientific reasoning that exceeds the native limits of a single large language model. However, it still suffers from context pollution, weak evidentiary support, and brittle execution paths. To address these issues, we propose DualResearch, a retrieval and fusion framework that matches the epistemic structure of tool-intensive reasoning by jointly modeling two complementary graphs: a breadth semantic graph that encodes stable background knowledge, and a depth causal graph that captures execution provenance. Each graph has a layer-native relevance function, seed-anchored semantic diffusion for breadth, and causal-semantic path matching with reliability weighting for depth. To reconcile their heterogeneity and query-dependent uncertainty, DualResearch converts per-layer path evidence into answer distributions and fuses them in log space via an entropy-gated rule with global calibration. The fusion up-weights the more certain channel and amplifies agreement. As a complement to deep-research systems, DualResearch compresses lengthy multi-tool execution logs into a concise reasoning graph, and we show that it can reconstruct answers stably and effectively. On the scientific reasoning benchmarks HLE and GPQA, DualResearch achieves competitive performance. Using log files from the open-source system InternAgent, its accuracy improves by 7.7% on HLE and 6.06% on GPQA."
a661645b958cf6de,7,OpenAlex,https://openalex.org/W4412999230,10.1017/9781009366564.006,Methods for Identifying Paradata for Data Reuse,"[""Ying‐Hsang Liu"", ""Isto Huvila""]",2025,2025-08-05,https://doi.org/10.1017/9781009366564.006,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/B4A967A1534CBD4FF8D121E54E2904C8/9781009366588c5_116-150.pdf/methods-for-identifying-paradata-for-data-reuse.pdf,True,0,Cambridge University Press eBooks,"[""Reuse"", ""Computer science"", ""Engineering"", ""Waste management""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",OSINT intelligence analysis knowledge graph provenance citation LLM,"This chapter introduces a selection of methods applicable for identifying and extracting paradata from existing datasets and data documentation which can then be used to complement existing formal documentation of practices and processes. Data reuse, in its multiple forms, enables researchers to build upon the foundations laid by previous studies. Retrospective methods for eliciting paradata, including qualitative and quantitative backtracking and data forensics, provide means to get insights into past research practices and processes for data-driven analysis. The methods discussed in this chapter enhance understanding of data-related practices and processes, reproducibility of findings by facilitating the replication and verification of results through data reuse. Key references and further reading are provided after each method description."
18694caa3d6e7605,7,arXiv,2605.26120v1,,Semantic-aware Token Selection and Resource Optimization for Communication-efficient Split Federated Fine-tuning in Edge Intelligence,"[""Xianke Qiang"", ""Zheng Chang"", ""Geyong Min""]",2026,2026-04-21,http://arxiv.org/abs/2605.26120v1,https://arxiv.org/pdf/2605.26120v1,True,0,arXiv,"[""cs.DC""]",T3_semantic_tactical_network,전술망 시맨틱 전송 / 거부환경 통신,"[""T3""]","[""T3-005""]",semantic communication wireless networks deep learning bandwidth constrained,"Deploying large Transformer-based vision models on resource-limited mobile devices at network edge is severely constrained by hardware limitations and dynamic wireless environments. While federated learning (FL) enables collaborative training without sharing raw data, strictly local fine-tuning of such massive models remains computationally prohibitive for edge devices. Split federated learning (SFL) alleviates this burden by offloading deep layers to the edge server, yet it suffers from heavy communication overhead when transmitting high-dimensional activation tokens. To address this bottleneck, we propose ST-SFLora, a semantic token-based split federated LoRA fine-tuning framework. We introduce a new metric, \emph{Semantic Transmission Efficiency} (STE), to balance semantic retention and transmission cost. Based on STE, we formulate a joint resource optimization problem that dynamically determines token selection, uplink bandwidth allocation, and transmit power under latency and energy constraints. The resulting mixed-integer nonconvex problem is efficiently solved via an alternating algorithm. Experiments on multiple benchmarks demonstrate that ST-SFLora achieves the lowest client-side resource consumption among baselines while delivering a favorable trade-off between communication efficiency and model performance."
380b360e91f34abf,7,OpenAlex,https://openalex.org/W7158423842,,Dynamic Cyber Ranges,"[""Víctor Mayoral-Vilches"", ""María Sanz-Gómez"", ""Francesco Balassone"", ""Michael Torres"", ""George Nicolaou"", ""Samuel Rodriguez Borines"", ""Almerindo Graziano"", ""Paul Zabalegui""]",2026,2026-04-27,https://arxiv.org/abs/2604.24184,https://arxiv.org/pdf/2604.24184,True,0,ArXiv.org,"[""Computer security"", ""Computer science"", ""Scope (computer science)"", ""Cyber-physical system"", ""Cyber threats"", ""Critical infrastructure"", ""Risk analysis (engineering)"", ""Cyber-attack""]",T5_on_device_tactical_ai,온디바이스 전술 AI / 오프라인 RAG,"[""T5""]","[""T5-002""]",edge AI tactical assistant offline RAG military decision support,"As LLM-driven agents advance in cybersecurity, Jeopardy CTF benchmarks are approaching saturation and cyber ranges, the natural next evaluation frontier, offer diminishing resistance under their current static design. We validate this observation by deploying an LLM-driven Advanced Persistent Threat (APT) agent across three tiers of increasingly realistic infrastructure (PRO Labs, MHBench, military-grade CYBER RANGES). To counteract this trend, we propose Dynamic Cyber Ranges: cyber range environments augmented with LLM-driven Defender agents that harden infrastructure, monitor for intrusions, and respond in real time. Across evaluated scenarios, Defender agents reduce attacker success to 0-55%, achieving complete prevention on multiple configurations. Since attacker and defender agents draw from the same underlying model capabilities, Dynamic Cyber Ranges preserve evaluation headroom as models improve. Notably, a smaller, specialized on-premise model (alias2-mini) matched the frontier model's defensive outcomes on multiple scenarios under identical, untuned prompts, and detected the attacker 10x faster on a complex enterprise scenario, suggesting that privacy-preserving on-premise models can serve as competent defenders against frontier-class attackers. The experiments further surface emergent agent behaviors, including scope expansion and prompt exfiltration, with implications for AI benchmark integrity and agentic system design."
b00ef26125ab63d3,6,OpenAlex,https://openalex.org/W1552847225,10.3233/sw-140134,"DBpedia – A large-scale, multilingual knowledge base extracted from Wikipedia","[""Jens Lehmann"", ""Robert Isele"", ""Max Jakob"", ""Anja Jentzsch"", ""Dimitris Kontokostas"", ""Pablo N. Mendes"", ""Sebastian Hellmann"", ""Mohamed Morsey""]",2015,2015-01-01,https://doi.org/10.3233/sw-140134,https://content.iospress.com:443/download/semantic-web/sw134?id=semantic-web%2Fsw134,True,3187,Semantic Web,"[""Computer science"", ""Scale (ratio)"", ""Knowledge base"", ""Information retrieval"", ""Base (topology)"", ""Natural language processing"", ""World Wide Web"", ""Artificial intelligence""]",T2_fusion_intel_copilot,멀티소스 융합 인텔 코파일럿,"[""T2""]","[""T2-001""]",open source intelligence multi source fusion knowledge graph large language model,"The DBpedia community project extracts structured, multilingual knowledge from Wikipedia and makes it freely available on the Web using Semantic Web and Linked Data technologies. The project extracts knowledge from 111 different language editions of"
4209a81ee245fc6f,6,OpenAlex,https://openalex.org/W2028756415,10.1186/1471-244x-14-s1-s1,"Canadian clinical practice guidelines for the management of anxiety, posttraumatic stress and obsessive-compulsive disorders","[""Martin A. Katzman"", ""Pierre Bleau"", ""Pierre Blier"", ""Pratap Chokka"", ""Kevin Kjernisted"", ""Michael Van Ameringen""]",2014,2014-01-01,https://doi.org/10.1186/1471-244x-14-s1-s1,https://bmcpsychiatry.biomedcentral.com/counter/pdf/10.1186/1471-244X-14-S1-S1,True,1091,BMC Psychiatry,"[""Anxiety"", ""Agoraphobia"", ""PsycINFO"", ""Panic disorder"", ""Psychiatry"", ""Specific phobia"", ""Generalized anxiety disorder"", ""Anxiety disorder""]",T3_sustainment_logistics,지속지원 / 군수 C2 / 예측정비,"[""T3""]","[""T3-006""]",military logistics sustainment predictive maintenance decision support,"BACKGROUND: Anxiety and related disorders are among the most common mental disorders, with lifetime prevalence reportedly as high as 31%. Unfortunately, anxiety disorders are under-diagnosed and under-treated. METHODS: These guidelines were developed by Canadian experts in anxiety and related disorders through a consensus process. Data on the epidemiology, diagnosis, and treatment (psychological and pharmacological) were obtained through MEDLINE, PsycINFO, and manual searches (1980-2012). Treatment strategies were rated on strength of evidence, and a clinical recommendation for each intervention was made, based on global impression of efficacy, effectiveness, and side effects, using a modified version of the periodic health examination guidelines. RESULTS: These guidelines are presented in 10 sections, including an introduction, principles of diagnosis and management, six sections (Sections 3 through 8) on the specific anxiety-related disorders (panic disorder, agoraphobia, specific phobia, social anxiety disorder, generalized anxiety disorder, obsessive-compulsive disorder, and posttraumatic stress disorder), and two additional sections on special populations (children/adolescents, pregnant/lactating women, and the elderly) and clinical issues in patients with comorbid conditions. CONCLUSIONS: Anxiety and related disorders are very common in clinical practice, and frequently comorbid with other psychiatric and medical conditions. Optimal management requires a good understanding of the efficacy and side effect profiles of pharmacological and psychological treatments."
