scenario_id,route_id,route_type,origin_node_type,origin_name,destination_node_type,destination_name,flow_category,flow_label,quantity,quantity_unit,routing_provider,routing_status,straight_line_km,road_distance_km,distance_nm,duration_min,duration_hours_estimate,fuel_liters_per_trip,driver_hours_per_trip,estimated_trip_cost_krw,risk_score,route_geometry_points,route_road_summary,routing_note,status
western_axis_threat,resource_route_western_axis_threat_res_0b63b07ad0_fac_e693f6eff8,domestic_resource_to_factory,resource_node,청남정보통신(주),factory,원광전력(주),battery_material_recovery,Battery Material,2492,kg_30d,OSRM public demo server,routed,3.9,6.5,,10.6,,1.0,0.18,6600,0.16,27,신풍신덕로 4.6km → 23 / 장흥대로 0.7km → unnamed road 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_0efce229f8_fac_3c5c35ccaa,domestic_resource_to_factory,resource_node,주식회사 포투원,factory,(주)엘바텍,battery_material_recovery,Battery Material,888,kg_30d,OSRM public demo server,routed,6.7,7.9,,10.5,,1.2,0.17,7000,0.16,18,70 / 염포로 3.1km → 구교로 1.2km → 61 / 번영로 0.6km → 강남로 1.2km → 봉월로 0.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_6f5706c533_fac_3a88a5c6e6,domestic_resource_to_factory,resource_node,대경수지재활용협동조합,factory,태동ENG,metal_electronics_recycling,Urban Mining,3655,kg_30d,OSRM public demo server,routed,2.4,4.2,,7.9,,0.6,0.13,4800,0.16,52,unnamed road 2.4km → 양수상부길 0.9km → 안파로 1.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_1d4bb9f895_fac_6e819607ce,domestic_resource_to_factory,resource_node,승리자원,factory,대륙전선(주)2공장,metal_electronics_recycling,Urban Mining,1025,kg_30d,OSRM public demo server,routed,1.2,2.0,,5.4,,0.3,0.09,3000,0.16,26,unnamed road 0.6km → 914 / 길안청송로 1.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_d8af4ff6e0_fac_62d7d9da1f,domestic_resource_to_factory,resource_node,써멀솔루션스(주),factory,(주)에이엠피테크,carbon_composite_supply,Composite,1281,kg_30d,OSRM public demo server,routed,1.4,2.7,,8.1,,0.4,0.13,4500,0.16,34,양시3길 0.8km → 양시로 0.5km → unnamed road 0.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_7e7af48ca0_fac_2c18f288aa,domestic_resource_to_factory,resource_node,카본헥사 주식회사,factory,주식회사 신성기업,carbon_composite_supply,Composite,1400,kg_30d,OSRM public demo server,routed,2.1,4.6,,11.1,,0.7,0.18,6400,0.16,29,다남로 3.1km → unnamed road 1.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,resource_route_western_axis_threat_res_735ef32405_fac_bcb738a9ef,domestic_resource_to_factory,resource_node,(주)엠제이비전테크 영천지점,factory,대진산업,carbon_composite_supply,Composite,1479,kg_30d,OSRM public demo server,routed,1.2,1.0,,2.4,,0.2,0.04,1400,0.16,24,지리골길 1.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,resource-primary
western_axis_threat,route_western_axis_threat_fac_d095f6a2a9_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,대우전자부품(주),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,flight_stack,Flight Stack,1876,units_30d,OSRM public demo server,routed,65.4,86.4,,70.7,,13.3,1.18,55600,0.16,30,"20 / 새만금전주고속도로 1.5km → unnamed road 1.8km → 27 / 순천완주고속도로 9.1km → 204 / 익산장수고속도로 9.0km → 천안, 대전, 익산 0.8km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_1dc7d89a05_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)지오데코,priority_final_assembly_factory,본AI · 상주 생산공장,flight_stack,Flight Stack,1477,units_30d,OSRM public demo server,routed,67.6,101.2,,110.8,,15.6,1.85,78200,0.16,48,unnamed road 5.7km → 도락산로 2.7km → 도예로 4.8km → 69 / 도효자로 23.7km → 충효로 9.3km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_536d0d4da0_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)한누리시스템,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,flight_stack,Flight Stack,1149,units_30d,OSRM public demo server,routed,12.9,21.1,,30.4,,3.2,0.51,19700,0.16,36,unnamed road 1.0km → 동선길 1.8km → 동선2길 0.4km → 58 / 거가대로 2.5km → 69 / 거가대로 0.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_e0e174d97d_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)테크노전자,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,flight_stack,Flight Stack,1595,units_30d,OSRM public demo server,routed,26.9,33.4,,32.6,,5.1,0.54,23900,0.16,36,속천로 0.5km → unnamed road 0.6km → 진희로 2.8km → 충장로 0.9km → 풍호로 0.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_352a3afb22_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)행성디지털,priority_final_assembly_factory,본AI · 상주 생산공장,flight_stack,Flight Stack,1900,units_30d,OSRM public demo server,routed,4.7,6.0,,8.7,,0.9,0.14,5600,0.16,31,914 / 길안청송로 1.0km → unnamed road 4.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_bdab92bf13_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,현대일렉트릭앤에너지시스템(주),priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,flight_stack,Flight Stack,1876,units_30d,OSRM public demo server,routed,63.3,70.8,,62.3,,10.9,1.04,47600,0.16,17,천전각석길 1.3km → 1080 / 인보구미로 2.3km → 35 / 반구대로 10.5km → 1 / 경부고속도로 26.8km → 551 / 중앙고속도로지선 8.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_40abaf57ad_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,(주)엘지화학,priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,power,Power,1384,units_30d,OSRM public demo server,routed,75.0,92.7,,81.1,,14.3,1.35,62100,0.16,37,"unnamed road 2.2km → 1; 21 / 선비로 3.9km → 25 / 호남고속도로 80.0km → 유성, 계룡산국립공원, 국립대전현충원 0.8km → 월드컵대로 0.5km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_673f38594f_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)에코프로지이엠,priority_final_assembly_factory,본AI · 상주 생산공장,power,Power,1477,units_30d,OSRM public demo server,routed,11.8,20.3,,34.7,,3.1,0.58,21500,0.16,48,가느래이설길 1.7km → 사월큰길 3.8km → 34 / 경동로 1.4km → 수곡용계로 13.3km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_f331d39f34_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,세방산업(주),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,power,Power,1360,units_30d,OSRM public demo server,routed,132.8,161.7,,135.1,,24.9,2.25,105300,0.16,35,"우치로 3.3km → 13 / 빛고을대로 0.8km → 253: 북광주IC 1.2km → 고창, 전주, 장성분기점 0.9km → 253 / 고창담양고속도로 10.9km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_cf822580e7_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,도레이배터리세퍼레이터필름한국(유),priority_final_assembly_factory,본AI · 상주 생산공장,power,Power,1477,units_30d,OSRM public demo server,routed,55.3,81.5,,83.4,,12.5,1.39,60200,0.16,35,unnamed road 6.6km → 오현로59번길 2.5km → 죽령로 8.2km → 경북대로 31.1km → 34 / 동서순환로 11.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_8faf03f243_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)엘앤에프,priority_final_assembly_factory,본AI · 상주 생산공장,power,Power,1313,units_30d,OSRM public demo server,routed,13.2,26.1,,38.7,,4.0,0.65,24900,0.16,42,unnamed road 6.9km → 신감옥산로 1.6km → 914 / 의성길안로 11.0km → 충효로 0.7km → 길안청송로 5.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_297cb359e5_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)에스제이신소재,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,power,Power,1173,units_30d,OSRM public demo server,routed,60.9,81.7,,74.7,,12.6,1.25,56200,0.16,28,30 / 대송로 5.9km → 41 / 산업로 4.1km → 7 / 이예로 11.3km → 7 / 통신사로 12.8km → 웅상대로 3.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_91c24dafa3_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,(주)대성환경건설,priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,propulsion,Propulsion,3565,units_30d,OSRM public demo server,routed,71.9,91.4,,102.2,,14.1,1.7,71600,0.16,37,unnamed road 2.2km → 408 / 광석로 5.5km → 451 / 아홉사리로 10.2km → 44 / 설악로 59.3km → 88 1.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_a361915069_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,하이젠 모터(주),priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,propulsion,Propulsion,4246,units_30d,OSRM public demo server,routed,26.4,32.4,,31.7,,5.0,0.53,23300,0.16,33,unnamed road 1.1km → 충장로 2.6km → 풍호로 0.5km → 2; 77 / 진해대로 15.4km → 2; 77 / 낙동남로 12.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_bc7e3d7431_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)투엠모터스,priority_final_assembly_factory,본AI · 상주 생산공장,propulsion,Propulsion,3472,units_30d,OSRM public demo server,routed,14.2,24.7,,36.6,,3.8,0.61,23500,0.16,48,unnamed road 1.1km → 마령산해로 4.2km → 935 2.8km → 34 / 경동로 3.0km → 수곡용계로 13.3km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_7f2271c9dd_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,에이지테크(주),priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,propulsion,Propulsion,4152,units_30d,OSRM public demo server,routed,21.0,27.5,,36.4,,4.2,0.61,24200,0.16,34,unnamed road 2.9km → 서부로1295번길 1.0km → 장유로 2.8km → 1020 / 장유로 2.7km → 율하4로 1.4km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_af17d777fb_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,대상공업,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,propulsion,Propulsion,3612,units_30d,OSRM public demo server,routed,82.4,108.4,,98.3,,16.7,1.64,74200,0.16,37,24 / 동부로 14.6km → 20; 24 / 우포1대로 5.9km → 79 / 유어장마로 7.5km → 79 / 영산장마로 6.0km → 5 16.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_c9c7e34696_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)세신정밀,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,propulsion,Propulsion,4105,units_30d,OSRM public demo server,routed,79.4,101.6,,93.6,,15.6,1.56,70300,0.16,33,가창로93길 7.8km → 30 / 가창로 3.9km → 30 / 이서로 4.7km → 이슬미로 3.9km → 25 / 새마을로 3.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_5b9b5c4665_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)삼양옵틱스,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,sensor_payload,Sensor,2181,units_30d,OSRM public demo server,routed,27.4,42.2,,41.8,,6.5,0.7,30500,0.16,26,unnamed road 4.8km → 자여로 1.7km → 10 / 남해고속도로 12.4km → 104 / 남해고속도로제2지선 5.1km → 율하4로 1.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_a0492a505b_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)소모에너지엔테크놀러지 담양공장 제2공장,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,sensor_payload,Sensor,1947,units_30d,OSRM public demo server,routed,168.0,214.5,,178.9,,33.0,2.98,139600,0.16,40,822 / 김삿갓로 7.8km → 22 / 동주로 13.7km → 25 / 호남고속도로 21.6km → 25 / 남해고속도로 82.3km → 2 / 진마대로 20.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_b40c1bdfbc_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,기진정밀,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,sensor_payload,Sensor,1689,units_30d,OSRM public demo server,routed,21.1,28.6,,26.3,,4.4,0.44,19800,0.16,30,14 / 동서대로 5.0km → 58 6.0km → 율하로 0.7km → unnamed road 0.7km → 남해안대로 4.7km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_ddcdfe1cc5_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,한국토키나,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,sensor_payload,Sensor,1806,units_30d,OSRM public demo server,routed,74.8,86.4,,75.1,,13.3,1.25,57600,0.16,30,20 / 의령대로 13.2km → 10 / 남해고속도로 14.0km → 102 / 남해고속도로제1지선 9.0km → 봉양로 3.0km → 공단로 4.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_3b80fa9b93_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,아이오솔루션(주),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,sensor_payload,Sensor,1642,units_30d,OSRM public demo server,routed,143.8,190.3,,159.2,,29.3,2.65,124100,0.16,37,안양산로 3.5km → 서양로 1.5km → 너릿재로 4.7km → 22; 29 / 남문로 1.8km → 77 / 2순환로 6.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_89f58aa11a_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,(유)제이씨기술정보통신,priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,sensor_payload,Sensor,735,units_30d,OSRM public demo server,routed,71.0,106.0,,100.5,,16.3,1.68,74600,0.16,43,unnamed road 3.1km → 수월로 2.0km → 749 / 불재로 5.4km → 21 / 호남로 14.0km → 716 / 콩쥐팥쥐로 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_82ab4f0707_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,대성플라스틱,priority_final_assembly_factory,본AI · 상주 생산공장,airframe,Airframe,2275,units_30d,OSRM public demo server,routed,10.8,21.0,,26.2,,3.2,0.44,17700,0.16,38,unnamed road 8.9km → 35 / 충효로 6.5km → 길안청송로 5.5km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_cc1c9e0bfe_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,(주)델타금형컴퍼니,priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,airframe,Airframe,2158,units_30d,OSRM public demo server,routed,133.0,154.4,,124.5,,23.8,2.08,98500,0.16,32,"1 / 하서대로 8.4km → unnamed road 0.6km → 25 / 호남고속도로 139.3km → 유성, 계룡산국립공원, 국립대전현충원 0.8km → 월드컵대로 0.5km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_7535e7d481_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,(주)데크카본,priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,airframe,Airframe,2697,units_30d,OSRM public demo server,routed,71.7,95.5,,85.5,,14.7,1.43,64900,0.16,33,unnamed road 3.2km → 모악로 1.1km → 20 / 새만금전주고속도로 9.2km → 25: 대전 0.7km → 25 / 호남고속도로 75.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_94c213e613_fac_priority_a2d8939ba2,component_factory_to_priority_assembly_factory,factory,정일금형정공(주),priority_final_assembly_factory,유비파이 / UVify · 의왕 연구소 / 생산기지,airframe,Airframe,2609,units_30d,OSRM public demo server,routed,17.4,28.3,,29.9,,4.4,0.5,21400,0.3,28,재안동길 0.5km → 봉상길 1.2km → 6; 44 / 경강로 12.7km → 88 1.8km → 37 / 양평로 7.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_a05baacbd9_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,(주)승우,priority_final_assembly_factory,본AI · 상주 생산공장,airframe,Airframe,261,units_30d,OSRM public demo server,routed,47.5,77.0,,80.2,,11.8,1.34,57600,0.16,55,unnamed road 5.9km → 용주로 4.6km → 28 / 예영로 3.6km → 경북대로 29.2km → 34 / 동서순환로 11.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_798af9d574_fac_priority_ffb4309405,component_factory_to_priority_assembly_factory,factory,기성전선(주),priority_final_assembly_factory,피앤유드론 / PNU Drone · 부산 제1공장,harness,Harness,2205,units_30d,OSRM public demo server,routed,0.7,0.0,,0.1,,0.0,0.0,0,0.16,2,road step summary unavailable,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_de8898e30b_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,고려전선(주),priority_final_assembly_factory,본AI · 상주 생산공장,harness,Harness,2439,units_30d,OSRM public demo server,routed,73.8,108.6,,95.2,,16.7,1.59,72800,0.16,41,4 / 칠곡대로 6.9km → 79 / 호국로 5.4km → 79 / 호국평화로 8.1km → 55 / 중앙고속도로 46.0km → 30 / 서산영덕고속도로 24.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_da18417347_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,삼부전선(주),priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,harness,Harness,2181,units_30d,OSRM public demo server,routed,84.1,110.5,,97.6,,17.0,1.63,74400,0.16,39,24 18.4km → 20; 24 / 우포1대로 5.9km → 79 / 유어장마로 7.5km → 79 / 영산장마로 6.0km → 5 16.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_057f46ae7f_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)대건테크,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,harness,Harness,2369,units_30d,OSRM public demo server,routed,30.6,35.0,,29.7,,5.4,0.49,23000,0.16,30,공단로 2.5km → 공단로474번길 0.7km → 남해안대로 20.5km → 세산고가도로 0.8km → 58; 69 / 생곡로 3.6km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_8915634608_fac_priority_d8652de781,component_factory_to_priority_assembly_factory,factory,LS전선(주)인동공장,priority_final_assembly_factory,본AI · 상주 생산공장,harness,Harness,806,units_30d,OSRM public demo server,routed,62.9,93.5,,95.7,,14.4,1.59,69100,0.16,43,도예로 1.8km → 69 / 도효자로 23.7km → 충효로 9.3km → 28 / 예영로 2.3km → 34 20.1km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_8fd2d14ece_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,(주)태광수출포장,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,qa_packaging,QA,3026,units_30d,OSRM public demo server,routed,18.6,22.1,,20.0,,3.4,0.33,15100,0.16,24,104 / 남해고속도로제2지선 4.2km → 율하4로 1.1km → unnamed road 0.7km → 남해안대로 4.7km → 세산고가도로 0.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_01299e64cd_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,코리아수출포장공업사,priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,qa_packaging,QA,2721,units_30d,OSRM public demo server,routed,27.7,61.0,,65.0,,9.4,1.08,46300,0.16,38,unnamed road 2.6km → 능포로16길 0.7km → 능포로 2.3km → 거제대로 8.3km → 58 / 거가대로 31.8km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_8db85fcb64_fac_priority_38de94e360,component_factory_to_priority_assembly_factory,factory,신흥목재포장(주),priority_final_assembly_factory,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,qa_packaging,QA,3120,units_30d,OSRM public demo server,routed,130.0,155.1,,126.1,,23.9,2.1,99400,0.16,33,"진남1로 0.5km → 24 / 노사로 4.7km → 25: 서울, 전주 0.4km → 25 / 호남고속도로 142.9km → 유성, 계룡산국립공원, 국립대전현충원 0.8km",Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
western_axis_threat,route_western_axis_threat_fac_6900a30db0_fac_priority_7660b03367,component_factory_to_priority_assembly_factory,factory,대성포장공업(주),priority_final_assembly_factory,대한항공 항공우주사업본부 · 대한항공 테크센터,qa_packaging,QA,1133,units_30d,OSRM public demo server,routed,73.4,89.0,,89.0,,13.7,1.48,64800,0.16,31,unnamed road 6.3km → 1037 / 청정로 4.6km → 1011 14.3km → 10 / 남해고속도로 7.6km → 102 / 남해고속도로제1지선 9.0km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,primary
southern_port_disruption,sea_southern_port_disruption_src_jp_maizuru_magnets_port_donghae,maritime_import,foreign_material_source,Maizuru,import_port,Donghae Port,ndfeb_magnet_feedstock,ndfeb_magnet_feedstock,3920,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,325.7,,21.0,,,,0.145,5,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",east_sea_preferred
southern_port_disruption,sea_southern_port_disruption_src_jp_niigata_battery_port_donghae,maritime_import,foreign_material_source,Niigata,import_port,Donghae Port,lithium_battery_feedstock,lithium_battery_feedstock,11304,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,474.2,,30.6,,,,0.208,5,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",east_sea_preferred
southern_port_disruption,sea_southern_port_disruption_src_jp_kitakyushu_electronics_port_busan,maritime_import,foreign_material_source,Kitakyushu,import_port,Busan Port,copper_electronics_feedstock,copper_electronics_feedstock,5835,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,117.1,,7.6,,,,0.505,5,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",southern_port_link
southern_port_disruption,sea_southern_port_disruption_src_jp_nagoya_composite_port_ulsan,maritime_import,foreign_material_source,Nagoya,import_port,Ulsan Port,lightweight_airframe_feedstock,lightweight_airframe_feedstock,11662,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,528.7,,34.1,,,,0.461,8,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",southern_port_link
southern_port_disruption,sea_southern_port_disruption_src_jp_yokohama_optics_port_pohang,maritime_import,foreign_material_source,Yokohama,import_port,Pohang Port,optical_sensor_components,optical_sensor_components,1256,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,685.0,,44.2,,,,0.152,9,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",east_sea_preferred
southern_port_disruption,sea_southern_port_disruption_src_jp_kobe_polymers_port_busan,maritime_import,foreign_material_source,Kobe,import_port,Busan Port,industrial_polymers_packaging,industrial_polymers_packaging,6773,kg_30d,D4D maritime corridor estimate,maritime_corridor_estimate,,,333.3,,21.5,,,,0.538,7,,"Route corridors are coarse public-demo logistics lanes, not operational vessel tasking or protected convoy guidance.",southern_port_link
southern_port_disruption,matroad_southern_port_disruption_ndfeb_magnet_feedstock_port_donghae_fac_e67713f287_1,port_to_factory_material,import_port,Donghae Port,factory,(주)에스씨디,ndfeb_magnet_feedstock,NdFeB,363,kg_30d,OSRM public demo server,routed,142.8,218.7,,187.9,,33.6,3.13,144900,,47,65 / 동해고속도로 42.2km → 영동고속도로 105.2km → 52 / 광주원주고속도로 32.1km → 37 / 여양로 5.8km → 37 / 개군로 5.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
southern_port_disruption,matroad_southern_port_disruption_ndfeb_magnet_feedstock_port_donghae_fac_6884b83922_2,port_to_factory_material,import_port,Donghae Port,factory,(주)원진일렉트로닉스,ndfeb_magnet_feedstock,NdFeB,358,kg_30d,OSRM public demo server,routed,172.4,233.5,,193.0,,35.9,3.22,151100,,47,unnamed road 3.5km → 7 / 동해대로 2.2km → 65 / 동해고속도로 42.2km → 영동고속도로 105.2km → 52 / 광주원주고속도로 54.9km,Prototype route from OpenStreetMap road graph. Production should use approved provider or self-hosted OSRM.,import-to-factory
